Ticker,Report Date,Currency,Fiscal Year,Fiscal Period,Revenue,Cost of Revenue,Operating Income (Loss),Operating Expenses,Depreciation & Amortization,EBITDA,country_code,primary_ticker,account_number,organization,survey_year,response_received_date,country,region,authority_types,activities,sectors,industries,primary_activity,primary_sector,primary_industry,primary_questionnaire_sector
STOR,2019-12-31,USD,2019,FY,665714000.0,-169174000.0,220291000.0,-276249000.0,221975000.0,442266000.0,,,,,,,,,,,,,,,,
STRM,2017-09-30,USD,2017,FY,27059905.0,-11527111.0,-5008918.0,-20541712.0,2444937.0,-2563981.0,,,,,,,,,,,,,,,,
STRM,2018-09-30,USD,2018,FY,22365000.0,-8137000.0,-587000.0,-14815000.0,1387000.0,800000.0,,,,,,,,,,,,,,,,
STRM,2019-09-30,USD,2019,FY,20743000.0,-7480000.0,-491000.0,-13754000.0,691000.0,200000.0,,,,,,,,,,,,,,,,
STRT,2017-07-31,USD,2017,FY,417325000.0,-356370000.0,14842000.0,-46113000.0,11418000.0,26260000.0,,,,,,,,,,,,,,,,
STRT,2018-07-31,USD,2018,FY,439195000.0,-384752000.0,13275000.0,-41168000.0,14585000.0,27860000.0,,,,,,,,,,,,,,,,
STRT,2019-07-31,USD,2019,FY,487006000.0,-429206000.0,10614000.0,-47186000.0,17159000.0,27773000.0,,,,,,,,,,,,,,,,
STRT,2020-07-31,USD,2020,FY,385300000.0,-349854000.0,-8662000.0,-44108000.0,19329000.0,10667000.0,,,,,,,,,,,,,,,,
STX,2017-06-30,USD,2017,FY,10771000000.0,-7597000000.0,1232000000.0,-1942000000.0,749000000.0,1981000000.0,,,,,,,,,,,,,,,,
STX,2018-06-30,USD,2018,FY,11184000000.0,-7820000000.0,1723000000.0,-1641000000.0,598000000.0,2321000000.0,,,,,,,,,,,,,,,,
STX,2019-06-30,USD,2019,FY,10390000000.0,-7458000000.0,1465000000.0,-1467000000.0,541000000.0,2006000000.0,,,,,,,,,,,,,,,,
STX,2020-06-30,USD,2020,FY,10509000000.0,-7667000000.0,1382000000.0,-1460000000.0,379000000.0,1761000000.0,,,,,,,,,,,,,,,,
STZ,2018-02-28,USD,2017,FY,7585000000.0,-3767800000.0,2284500000.0,-1532700000.0,293800000.0,2578300000.0,,,,,,,,,,,,,,,,
STZ,2019-02-28,USD,2018,FY,8116000000.0,-4035700000.0,2412200000.0,-1668100000.0,333100000.0,2745300000.0,US,STZ US,3795.0,"Constellation Brands, Inc.",2018.0,2018-09-05T00:00:00Z,United States of America,, Investor, Alcoholic beverages, Food & beverage processing," Food, beverage & agriculture",Alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco"
STZ,2020-02-29,USD,2019,FY,8343500000.0,-4191600000.0,2530100000.0,-1621800000.0,326500000.0,2856600000.0,US,STZ US,3795.0,"Constellation Brands, Inc.",2019.0,2019-07-26T19:40:06Z,United States of America,, Investor, Alcoholic beverages, Food & beverage processing," Food, beverage & agriculture",Alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco"
SUP,2017-12-31,USD,2017,FY,1108055000.0,-1005158000.0,21518000.0,-81379000.0,69335000.0,90853000.0,,,,,,,,,,,,,,,,
SUP,2018-12-31,USD,2018,FY,1501827000.0,-1338300000.0,85805000.0,-77722000.0,95056000.0,180861000.0,,,,,,,,,,,,,,,,
SUP,2019-12-31,USD,2019,FY,1372487000.0,-1256425000.0,52179000.0,-63883000.0,100722000.0,152901000.0,,,,,,,,,,,,,,,,
SUPN,2017-12-31,USD,2017,FY,302238000.0,-15215000.0,99541000.0,-187482000.0,8132000.0,107673000.0,,,,,,,,,,,,,,,,
SUPN,2018-12-31,USD,2018,FY,408897000.0,-15356000.0,144444000.0,-249097000.0,7063000.0,151507000.0,,,,,,,,,,,,,,,,
SUPN,2019-12-31,USD,2019,FY,392755000.0,-16660000.0,148571000.0,-227524000.0,6659000.0,155230000.0,,,,,,,,,,,,,,,,
SURF,2017-12-31,USD,2017,FY,12826000.0,,-45990000.0,-58816000.0,964000.0,-45026000.0,,,,,,,,,,,,,,,,
SURF,2018-12-31,USD,2018,FY,59417000.0,,-9151000.0,-68568000.0,1347000.0,-7804000.0,,,,,,,,,,,,,,,,
SURF,2019-12-31,USD,2019,FY,15360000.0,,-57366000.0,-72726000.0,1785000.0,-55581000.0,,,,,,,,,,,,,,,,
SVMK,2017-12-31,USD,2017,FY,218773000.0,-62679000.0,-19017000.0,-175111000.0,42391000.0,23374000.0,,,,,,,,,,,,,,,,
SVMK,2018-12-31,USD,2018,FY,254324000.0,-77982000.0,-122968000.0,-299310000.0,47166000.0,-75802000.0,,,,,,,,,,,,,,,,
SVMK,2019-12-31,USD,2019,FY,307421000.0,-76524000.0,-66509000.0,-297406000.0,44832000.0,-21677000.0,,,,,,,,,,,,,,,,
SVT,2017-12-31,USD,2017,FY,41444000.0,-30610000.0,2152000.0,-8692000.0,885000.0,3037000.0,,,,,,,,,,,,,,,,
SVT,2018-12-31,USD,2018,FY,47857000.0,-35772000.0,4342000.0,-7743000.0,1025000.0,5367000.0,,,,,,,,,,,,,,,,
SVT,2019-12-31,USD,2019,FY,55272000.0,-43146000.0,2813000.0,-9313000.0,1268000.0,4081000.0,,,,,,,,,,,,,,,,
SVU,2018-02-28,USD,2017,FY,14157000000.0,-12706000000.0,193000000.0,-1258000000.0,197000000.0,390000000.0,,,,,,,,,,,,,,,,
SWK,2017-12-31,USD,2017,FY,12747200000.0,-7969200000.0,1508200000.0,-3269800000.0,296900000.0,1805100000.0,,,,,,,,,,,,,,,,
SWK,2018-12-31,USD,2018,FY,13982400000.0,-9131300000.0,1392400000.0,-3458700000.0,331200000.0,1723600000.0,US,SWK US,17673.0,"Stanley Black & Decker, Inc.",2018.0,2018-08-29T00:00:00Z,United States of America,," Investor, Supply Chain"," Electrical equipment, Fabricated metal components"," Electrical & electronic equipment, Metal products manufacturing", Manufacturing,Fabricated metal components,Metal products manufacturing,Manufacturing,General
SWK,2019-12-31,USD,2019,FY,14442200000.0,-9636700000.0,1515400000.0,-3290100000.0,372800000.0,1888200000.0,US,SWK US,17673.0,"Stanley Black & Decker, Inc.",2019.0,2019-08-26T14:27:48Z,United States of America,," Investor, Supply Chain"," Electrical equipment, Fabricated metal components"," Electrical & electronic equipment, Metal products manufacturing", Manufacturing,Fabricated metal components,Metal products manufacturing,Manufacturing,General
SWKS,2017-09-30,USD,2017,FY,3651400000.0,-1809600000.0,1254400000.0,-587400000.0,254800000.0,1509200000.0,,,,,,,,,,,,,,,,
SWKS,2018-09-30,USD,2018,FY,3868000000.0,-1917300000.0,1320100000.0,-630600000.0,299200000.0,1619300000.0,,,,,,,,,,,,,,,,
SWKS,2019-09-30,USD,2019,FY,3376800000.0,-1773000000.0,958800000.0,-645000000.0,371600000.0,1330400000.0,,,,,,,,,,,,,,,,
SWKS,2020-09-30,USD,2020,FY,3355700000.0,-1742800000.0,905600000.0,-707300000.0,364300000.0,1269900000.0,,,,,,,,,,,,,,,,
SWM,2017-12-31,USD,2017,FY,982100000.0,-699800000.0,132800000.0,-149500000.0,59500000.0,192300000.0,,,,,,,,,,,,,,,,
SWM,2018-12-31,USD,2018,FY,1041300000.0,-762800000.0,136700000.0,-141800000.0,61600000.0,198300000.0,,,,,,,,,,,,,,,,
SWM,2019-12-31,USD,2019,FY,1022800000.0,-732800000.0,137700000.0,-152300000.0,57700000.0,195400000.0,,,,,,,,,,,,,,,,
SWN,2017-12-31,USD,2017,FY,3203000000.0,-671000000.0,725000000.0,-1807000000.0,504000000.0,1229000000.0,,,,,,,,,,,,,,,,
SWN,2018-12-31,USD,2018,FY,3862000000.0,-785000000.0,990000000.0,-2087000000.0,560000000.0,1550000000.0,,,,,,,,,,,,,,,,
SWN,2019-12-31,USD,2019,FY,3038000000.0,-720000000.0,299000000.0,-2019000000.0,471000000.0,770000000.0,,,,,,,,,,,,,,,,
SWX,2017-12-31,USD,2017,FY,2548792000.0,-355045000.0,323700000.0,-1870047000.0,250951000.0,574651000.0,,,,,,,,,,,,,,,,
SWX,2018-12-31,USD,2018,FY,2880013000.0,-419388000.0,357433000.0,-2103192000.0,249212000.0,606645000.0,,,,,,,,,,,,,,,,
SWX,2019-12-31,USD,2019,FY,3119917000.0,-385164000.0,371811000.0,-2362942000.0,303237000.0,675048000.0,,,,,,,,,,,,,,,,
SXC,2017-12-31,USD,2017,FY,845600000.0,-586700000.0,142800000.0,-116100000.0,83600000.0,226400000.0,,,,,,,,,,,,,,,,
SXC,2018-12-31,USD,2018,FY,892100000.0,-648900000.0,117200000.0,-126000000.0,92400000.0,209600000.0,,,,,,,,,,,,,,,,
SXT,2017-12-31,USD,2017,FY,1362265000.0,-886775000.0,167806000.0,-307684000.0,48518000.0,216324000.0,,,,,,,,,,,,,,,,
SXT,2018-12-31,USD,2018,FY,1386815000.0,-920686000.0,203378000.0,-262751000.0,53244000.0,256622000.0,,,,,,,,,,,,,,,,
SXT,2019-12-31,USD,2019,FY,1322934000.0,-908061000.0,121110000.0,-293763000.0,55015000.0,176125000.0,,,,,,,,,,,,,,,,
SYK,2017-12-31,USD,2017,FY,12444000000.0,-4271000000.0,2463000000.0,-5710000000.0,271000000.0,2734000000.0,,,,,,,,,,,,,,,,
SYK,2018-12-31,USD,2018,FY,13601000000.0,-4663000000.0,2560000000.0,-6378000000.0,306000000.0,2866000000.0,US,SYK US,17815.0,Stryker Corporation,2018.0,2018-08-15T00:00:00Z,United States of America,, Investor," Health care services, Medical equipment"," Medical equipment & supplies, Other services"," Biotech, health care & pharma, Services",Medical equipment,Medical equipment & supplies,"Biotech, health care & pharma",General
SYK,2019-12-31,USD,2019,FY,14884000000.0,-5188000000.0,2905000000.0,-6791000000.0,314000000.0,3219000000.0,US,SYK US,17815.0,Stryker Corporation,2019.0,2019-07-31T21:24:04Z,United States of America,, Investor," Health care services, Medical equipment"," Medical equipment & supplies, Other services"," Biotech, health care & pharma, Services",Medical equipment,Medical equipment & supplies,"Biotech, health care & pharma",General
SYMC,2018-03-31,USD,2017,FY,4834000000.0,-1032000000.0,459000000.0,-3343000000.0,640000000.0,1099000000.0,,,,,,,,,,,,,,,,
SYMC,2019-03-31,USD,2018,FY,4731000000.0,-1050000000.0,621000000.0,-3060000000.0,615000000.0,1236000000.0,US,SYMC US,18125.0,Symantec Corporation,2018.0,2018-09-10T00:00:00Z,United States of America,," Investor, Supply Chain", Software, IT & software development, Services,Software,IT & software development,Services,General
SYMC,2020-03-31,USD,2019,FY,2490000000.0,-393000000.0,621000000.0,-1476000000.0,361000000.0,982000000.0,US,SYMC US,18125.0,Symantec Corporation,2019.0,2019-07-30T17:00:11Z,United States of America,," Investor, Supply Chain", Software, IT & software development, Services,Software,IT & software development,Services,General
SYNA,2017-06-30,USD,2017,FY,1718200000.0,-1194600000.0,82000000.0,-441600000.0,33200000.0,115200000.0,,,,,,,,,,,,,,,,
SYNA,2018-06-30,USD,2018,FY,1630300000.0,-1150200000.0,-49900000.0,-530000000.0,38900000.0,-11000000.0,,,,,,,,,,,,,,,,
SYNA,2019-06-30,USD,2019,FY,1472200000.0,-975100000.0,11400000.0,-485700000.0,35600000.0,47000000.0,,,,,,,,,,,,,,,,
SYNA,2020-06-30,USD,2020,FY,1333900000.0,-790800000.0,101900000.0,-441200000.0,26700000.0,128600000.0,US,SYNA US,47763.0,Synaptics,2020.0,2020-08-21T23:51:37Z,United States of America,, Supply Chain, Computer hardware, Electrical & electronic equipment, Manufacturing,Computer hardware,Electrical & electronic equipment,Manufacturing,General
SYNT,2017-12-31,USD,2017,FY,923828000.0,-572789000.0,235716000.0,-115323000.0,14127000.0,249843000.0,,,,,,,,,,,,,,,,
SYRG,2017-08-31,USD,2017,FY,362516000.0,-22722000.0,158254000.0,-181540000.0,,158254000.0,,,,,,,,,,,,,,,,
SYRG,2018-08-31,USD,2018,FY,645641000.0,-52426000.0,314994000.0,-278221000.0,,314994000.0,,,,,,,,,,,,,,,,
SYRS,2017-12-31,USD,2017,FY,1101000.0,,-54686000.0,-55787000.0,1527000.0,-53159000.0,,,,,,,,,,,,,,,,
SYRS,2018-12-31,USD,2018,FY,2050000.0,,-64296000.0,-66346000.0,1604000.0,-62692000.0,,,,,,,,,,,,,,,,
SYRS,2019-12-31,USD,2019,FY,1982000.0,,-77741000.0,-79723000.0,2521000.0,-75220000.0,,,,,,,,,,,,,,,,
SYY,2017-06-30,USD,2017,FY,55371139000.0,-44813632000.0,2053171000.0,-8504336000.0,901992000.0,2955163000.0,,,,,,,,,,,,,,,,
SYY,2018-06-30,USD,2018,FY,58727324000.0,-47641933000.0,2328974000.0,-8756417000.0,765498000.0,3094472000.0,US,SYY US,18155.0,Sysco Corporation,2018.0,2018-09-10T00:00:00Z,United States of America,," Investor, Supply Chain", Food & beverage wholesale," Trading, wholesale, distribution, rental & leasing", Retail,Food & beverage wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,"Food, beverage & tobacco"
SYY,2019-06-30,USD,2019,FY,60113922000.0,-48704935000.0,2330150000.0,-9078837000.0,763935000.0,3094085000.0,US,SYY US,18155.0,Sysco Corporation,2019.0,2019-07-31T22:17:07Z,United States of America,," Investor, Supply Chain", Food & beverage wholesale," Trading, wholesale, distribution, rental & leasing", Retail,Food & beverage wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,"Food, beverage & tobacco"
SYY,2020-06-30,USD,2020,FY,52893310000.0,-42991646000.0,749505000.0,-9152159000.0,805765000.0,1555270000.0,US,SYY US,18155.0,Sysco Corporation,2020.0,2020-08-25T23:03:55Z,United States of America,," Investor, Supply Chain", Food & beverage wholesale," Trading, wholesale, distribution, rental & leasing", Retail,Food & beverage wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,"Food, beverage & tobacco"
T,2017-12-31,USD,2017,FY,160546000000.0,-77810000000.0,22884000000.0,-59852000000.0,24387000000.0,47271000000.0,,,,,,,,,,,,,,,,
T,2018-12-31,USD,2018,FY,170756000000.0,-79419000000.0,26142000000.0,-65195000000.0,28430000000.0,54572000000.0,CN,T CN,18526.0,Telus Corporation,2018.0,2018-09-12T00:00:00Z,Canada,," Investor, Supply Chain"," Communications equipment, Telecommunications services"," Electrical & electronic equipment, Media, telecommunications & data center services"," Manufacturing, Services",Telecommunications services,"Media, telecommunications & data center services",Services,General
T,2019-12-31,USD,2019,FY,181193000000.0,-84141000000.0,29413000000.0,-67639000000.0,28217000000.0,57630000000.0,CN,T CN,18526.0,Telus Corporation,2019.0,2019-08-29T16:08:42Z,Canada,," Investor, Supply Chain"," Communications equipment, Telecommunications services"," Electrical & electronic equipment, Media, telecommunications & data center services"," Manufacturing, Services",Telecommunications services,"Media, telecommunications & data center services",Services,General
TA,2017-12-31,USD,2017,FY,6051593000.0,-4556562000.0,-45924000.0,-1540955000.0,128416000.0,82492000.0,,,,,,,,,,,,,,,,
TA,2018-12-31,USD,2018,FY,6231437000.0,-4786953000.0,26716000.0,-1417768000.0,83179000.0,109895000.0,CN,TA CN,19328.0,TransAlta Corporation,2018.0,2018-08-20T00:00:00Z,Canada,, Investor," CCGT generation, Coal generation, Gas utilities, Hydro generation, Wind generation"," Energy utility networks, Renewable power generation, Thermal power generation"," Infrastructure, Power generation",CCGT generation,Thermal power generation,Power generation,Electric utilities
TA,2019-12-31,USD,2019,FY,6117359000.0,-4594769000.0,65284000.0,-1457306000.0,100260000.0,165544000.0,CN,TA CN,19328.0,TransAlta Corporation,2019.0,2019-07-31T14:36:40Z,Canada,, Investor," CCGT generation, Coal generation, Gas utilities, Hydro generation, Wind generation"," Energy utility networks, Renewable power generation, Thermal power generation"," Infrastructure, Power generation",Coal generation,Thermal power generation,Power generation,Electric utilities
TACO,2017-12-31,USD,2017,FY,471456000.0,-363228000.0,45121000.0,-63107000.0,23362000.0,68483000.0,,,,,,,,,,,,,,,,
TACO,2018-12-31,USD,2018,FY,505490000.0,-378572000.0,42467000.0,-84451000.0,25794000.0,68261000.0,,,,,,,,,,,,,,,,
TACO,2019-12-31,USD,2019,FY,512951000.0,-392182000.0,35238000.0,-85531000.0,25488000.0,60726000.0,,,,,,,,,,,,,,,,
TAP,2017-12-31,USD,2017,FY,11002800000.0,-6217200000.0,1753200000.0,-3032400000.0,812800000.0,2566000000.0,,,,,,,,,,,,,,,,
TAP,2018-12-31,USD,2018,FY,10769600000.0,-6584800000.0,1382100000.0,-2802700000.0,857500000.0,2239600000.0,US,TAP US,12348.0,Molson Coors Brewing Company,2018.0,2018-08-15T00:00:00Z,United States of America,," Investor, Supply Chain", Alcoholic beverages, Food & beverage processing," Food, beverage & agriculture",Alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco"
TAP,2019-12-31,USD,2019,FY,10579400000.0,-6378200000.0,1473200000.0,-2728000000.0,859000000.0,2332200000.0,US,TAP US,12348.0,Molson Coors Brewing Company,2019.0,2019-07-31T18:51:24Z,United States of America,," Investor, Supply Chain", Alcoholic beverages, Food & beverage processing," Food, beverage & agriculture",Alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco"
TAST,2017-12-31,USD,2017,FY,1088532000.0,-654647000.0,32300000.0,-401585000.0,54159000.0,86459000.0,,,,,,,,,,,,,,,,
TAST,2018-12-31,USD,2018,FY,1179307000.0,-709137000.0,37040000.0,-433130000.0,58468000.0,95508000.0,,,,,,,,,,,,,,,,
TAST,2019-12-31,USD,2019,FY,1462765000.0,-917247000.0,-5179000.0,-550697000.0,74674000.0,69495000.0,,,,,,,,,,,,,,,,
TAYD,2017-05-31,USD,2017,FY,25536996.0,-17551163.0,2920732.0,-5065101.0,868609.0,3789341.0,,,,,,,,,,,,,,,,
TAYD,2018-05-31,USD,2018,FY,24363967.0,-18439760.0,647633.0,-5276574.0,995924.0,1643557.0,,,,,,,,,,,,,,,,
TAYD,2019-05-31,USD,2019,FY,33619031.0,-24571255.0,3001792.0,-6045984.0,1072959.0,4074751.0,,,,,,,,,,,,,,,,
TAYD,2020-05-31,USD,2020,FY,28381541.0,-19144451.0,3302680.0,-5934410.0,1141110.0,4443790.0,,,,,,,,,,,,,,,,
TBI,2017-12-31,USD,2017,FY,2508771000.0,-1874298000.0,77564000.0,-556909000.0,46115000.0,123679000.0,,,,,,,,,,,,,,,,
TBI,2018-12-31,USD,2018,FY,2499207000.0,-1833607000.0,73919000.0,-591681000.0,41049000.0,114968000.0,,,,,,,,,,,,,,,,
TBI,2019-12-31,USD,2019,FY,2368779000.0,-1742621000.0,66179000.0,-559979000.0,37549000.0,103728000.0,,,,,,,,,,,,,,,,
TBIO,2017-12-31,USD,2017,FY,,,-61334000.0,-61334000.0,1585000.0,-59749000.0,,,,,,,,,,,,,,,,
TBIO,2018-12-31,USD,2018,FY,,,-80630000.0,-80630000.0,2841000.0,-77789000.0,,,,,,,,,,,,,,,,
TBIO,2019-12-31,USD,2019,FY,,,-105001000.0,-105001000.0,4732000.0,-100269000.0,,,,,,,,,,,,,,,,
TBTC,2017-12-31,USD,2017,FY,6380367.0,-1948175.0,325075.0,-4107117.0,33222.0,358297.0,,,,,,,,,,,,,,,,
TBTC,2018-12-31,USD,2018,FY,7818697.0,-2500407.0,707193.0,-4611097.0,45845.0,753038.0,,,,,,,,,,,,,,,,
TBTC,2019-12-31,USD,2019,FY,7505371.0,-1715054.0,936550.0,-4853767.0,47952.0,984502.0,,,,,,,,,,,,,,,,
TCMD,2017-12-31,USD,2017,FY,109283000.0,-29015000.0,3898000.0,-76370000.0,1849000.0,5747000.0,,,,,,,,,,,,,,,,
TCMD,2018-12-31,USD,2018,FY,143751000.0,-41493000.0,2990000.0,-99268000.0,3635000.0,6625000.0,,,,,,,,,,,,,,,,
TCMD,2019-12-31,USD,2019,FY,189492000.0,-55256000.0,10498000.0,-123738000.0,3538000.0,14036000.0,,,,,,,,,,,,,,,,
TCNT,2018-02-28,USD,2017,FY,0.0,,-8797.0,-8797.0,,-8797.0,,,,,,,,,,,,,,,,
TCX,2017-12-31,USD,2017,FY,329420741.0,-244900112.0,27094292.0,-57426337.0,12127758.0,39222050.0,,,,,,,,,,,,,,,,
TCX,2018-12-31,USD,2018,FY,346013000.0,-249243000.0,29578000.0,-67192000.0,14965000.0,44543000.0,,,,,,,,,,,,,,,,
TCX,2019-12-31,USD,2019,FY,337145000.0,-236368000.0,29215000.0,-71562000.0,19294000.0,48509000.0,,,,,,,,,,,,,,,,
TDC,2017-12-31,USD,2017,FY,2156000000.0,-1134000000.0,64000000.0,-958000000.0,138000000.0,202000000.0,,,,,,,,,,,,,,,,
TDC,2018-12-31,USD,2018,FY,2164000000.0,-1138000000.0,43000000.0,-983000000.0,130000000.0,173000000.0,US,TDC US,18513.0,Teradata Corp.,2018.0,2018-07-18T00:00:00Z,United States of America,," Investor, Supply Chain"," IT services, Other professional services, Software"," IT & software development, Specialized professional services", Services,Other professional services,Specialized professional services,Services,General
TDC,2019-12-31,USD,2019,FY,1899000000.0,-944000000.0,10000000.0,-945000000.0,150000000.0,160000000.0,US,TDC US,18513.0,Teradata Corp.,2019.0,2019-07-18T15:08:51Z,United States of America,," Investor, Supply Chain"," IT services, Other professional services, Software"," IT & software development, Specialized professional services", Services,Software,IT & software development,Services,General
TDG,2017-09-30,USD,2017,FY,3504286000.0,-1519659000.0,1479826000.0,-504801000.0,50937000.0,1530763000.0,,,,,,,,,,,,,,,,
TDG,2018-09-30,USD,2018,FY,3811126000.0,-1633616000.0,1654961000.0,-522549000.0,56397000.0,1711358000.0,,,,,,,,,,,,,,,,
TDG,2019-09-30,USD,2019,FY,5223203000.0,-2413932000.0,1926546000.0,-882725000.0,89689000.0,2016235000.0,,,,,,,,,,,,,,,,
TDG,2020-09-30,USD,2020,FY,5103000000.0,-2456000000.0,1751000000.0,-896000000.0,283000000.0,2034000000.0,US,TDG US,40438.0,TransDigm Group Incorporated,2020.0,2020-09-30T15:09:34Z,United States of America,, Investor," Engines & motors, Other vehicle equipment & systems", Powered machinery, Manufacturing,Other vehicle equipment & systems,Powered machinery,Manufacturing,General
TDOC,2017-12-31,USD,2017,FY,233279000.0,-61623000.0,-75394000.0,-247050000.0,19095000.0,-56299000.0,,,,,,,,,,,,,,,,
TDOC,2018-12-31,USD,2018,FY,417907000.0,-128735000.0,-70854000.0,-360026000.0,35602000.0,-35252000.0,,,,,,,,,,,,,,,,
TDOC,2019-12-31,USD,2019,FY,553307000.0,-184465000.0,-80442000.0,-449284000.0,44952000.0,-35490000.0,,,,,,,,,,,,,,,,
TDRP,2017-12-31,USD,2017,FY,0.0,0.0,-215759.0,-215759.0,22650.0,-193109.0,,,,,,,,,,,,,,,,
TDRP,2018-12-31,USD,2018,FY,40000.0,0.0,-343056.0,-383056.0,51467.0,-291589.0,,,,,,,,,,,,,,,,
TDRP,2019-12-31,USD,2019,FY,53100.0,,-352134.0,-405234.0,63743.0,-288391.0,,,,,,,,,,,,,,,,
TDW,2019-03-31,USD,2018,FY,406520000.0,-275110000.0,-36906000.0,-168316000.0,51332000.0,14426000.0,,,,,,,,,,,,,,,,
TDW,2020-03-31,USD,2019,FY,486549000.0,-331996000.0,-51094000.0,-205647000.0,77045000.0,25951000.0,,,,,,,,,,,,,,,,
TECD,2018-01-31,USD,2017,FY,36775011000.0,-34659390000.0,505008000.0,-1610613000.0,,505008000.0,,,,,,,,,,,,,,,,
TECD,2019-01-31,USD,2018,FY,37238950000.0,-34983051000.0,607004000.0,-1648895000.0,,607004000.0,,,,,,,,,,,,,,,,
TECD,2020-01-31,USD,2019,FY,36998421000.0,-34700774000.0,606336000.0,-1691311000.0,,606336000.0,,,,,,,,,,,,,,,,
TECH,2017-06-30,USD,2017,FY,563003000.0,-188462000.0,120584000.0,-253957000.0,60036000.0,180620000.0,,,,,,,,,,,,,,,,
TECH,2018-06-30,USD,2018,FY,642993000.0,-210850000.0,136178000.0,-295965000.0,64463000.0,200641000.0,,,,,,,,,,,,,,,,
TECH,2019-06-30,USD,2019,FY,714006000.0,-240515000.0,146719000.0,-326772000.0,78171000.0,224890000.0,,,,,,,,,,,,,,,,
TECH,2020-06-30,USD,2020,FY,738691000.0,-255497000.0,157419000.0,-325775000.0,82737000.0,240156000.0,,,,,,,,,,,,,,,,
TEL,2017-09-30,USD,2017,FY,13113000000.0,-8663000000.0,2201000000.0,-2249000000.0,635000000.0,2836000000.0,,,,,,,,,,,,,,,,
TEL,2018-09-30,USD,2018,FY,13988000000.0,-9243000000.0,2471000000.0,-2274000000.0,667000000.0,3138000000.0,,,,,,,,,,,,,,,,
TEL,2019-09-30,USD,2019,FY,13448000000.0,-9054000000.0,2260000000.0,-2134000000.0,690000000.0,2950000000.0,,,,,,,,,,,,,,,,
TEL,2020-09-30,USD,2020,FY,12172000000.0,-8437000000.0,1730000000.0,-2005000000.0,711000000.0,2441000000.0,,,,,,,,,,,,,,,,
TEN,2017-12-31,USD,2017,FY,9274000000.0,-7812000000.0,432000000.0,-1030000000.0,224000000.0,656000000.0,,,,,,,,,,,,,,,,
TEN,2018-12-31,USD,2018,FY,11763000000.0,-10071000000.0,329000000.0,-1363000000.0,345000000.0,674000000.0,US,TEN US,34453.0,Tenneco,2018.0,2018-08-15T00:00:00Z,United States of America,," Investor, Supply Chain"," Engines & motors, Fabricated metal components, Other vehicle equipment & systems"," Metal products manufacturing, Powered machinery", Manufacturing,Fabricated metal components,Metal products manufacturing,Manufacturing,General
TEN,2019-12-31,USD,2019,FY,17450000000.0,-14912000000.0,392000000.0,-2146000000.0,673000000.0,1065000000.0,,,,,,,,,,,,,,,,
TENB,2017-12-31,USD,2017,FY,187727000.0,-25588000.0,-40760000.0,-202899000.0,4692000.0,-36068000.0,,,,,,,,,,,,,,,,
TENB,2018-12-31,USD,2018,FY,267360000.0,-43167000.0,-72581000.0,-296774000.0,6192000.0,-66389000.0,,,,,,,,,,,,,,,,
TENB,2019-12-31,USD,2019,FY,354586000.0,-60818000.0,-90799000.0,-384567000.0,6880000.0,-83919000.0,,,,,,,,,,,,,,,,
TESS,2018-03-31,USD,2017,FY,580274700.0,-460046300.0,7901700.0,-112326700.0,3992600.0,11894300.0,,,,,,,,,,,,,,,,
TESS,2019-03-31,USD,2018,FY,606813800.0,-485455100.0,8145000.0,-113213700.0,3618900.0,11763900.0,,,,,,,,,,,,,,,,
TESS,2020-03-31,USD,2019,FY,540298300.0,-448475300.0,-28157400.0,-119980400.0,4026100.0,-24131300.0,,,,,,,,,,,,,,,,
TEVA,2017-12-31,USD,2017,FY,22385000000.0,-11770000000.0,3991000000.0,-6624000000.0,2112000000.0,6103000000.0,,,,,,,,,,,,,,,,
TEVA,2018-12-31,USD,2018,FY,18854000000.0,-10558000000.0,2869000000.0,-5427000000.0,1842000000.0,4711000000.0,,,,,,,,,,,,,,,,
TEVA,2019-12-31,USD,2019,FY,16887000000.0,-9351000000.0,2720000000.0,-4816000000.0,1722000000.0,4442000000.0,,,,,,,,,,,,,,,,
TFX,2017-12-31,USD,2017,FY,2146303000.0,-974501000.0,387069000.0,-784733000.0,155263000.0,542332000.0,,,,,,,,,,,,,,,,
TFX,2018-12-31,USD,2018,FY,2448383000.0,-1063941000.0,399546000.0,-984896000.0,209980000.0,609526000.0,,,,,,,,,,,,,,,,
TFX,2019-12-31,USD,2019,FY,2595362000.0,-1103750000.0,443382000.0,-1048230000.0,214062000.0,657444000.0,US,TFX US,40435.0,Teleflex Incorporated,2019.0,2019-07-01T14:45:39Z,United States of America,," Investor, Supply Chain"," Health care supplies, Medical equipment", Medical equipment & supplies," Biotech, health care & pharma",Medical equipment,Medical equipment & supplies,"Biotech, health care & pharma",General
TGI,2018-03-31,USD,2017,FY,3198951000.0,-2533153000.0,217909000.0,-447889000.0,158368000.0,376277000.0,,,,,,,,,,,,,,,,
